W/L (nm);Wavenumber ();Transmission 
4189;2387.204583;-0.02
4190;2386.634845;-0.04
4190;2386.634845;-0.05
4191;2386.065378;-0.07
4191;2386.065378;-0.08
4191;2386.065378;-0.09
4192;2385.496183;-0.1
4192;2385.496183;-0.09
4193;2384.92726;-0.08
4193;2384.92726;-0.06
4194;2384.358608;-0.04
4194;2384.358608;-0.01
4194;2384.358608;0.02
4195;2383.790226;0.05
4195;2383.790226;0.07
4196;2383.222116;0.09
4196;2383.222116;0.11
4197;2382.654277;0.11
4197;2382.654277;0.1
4197;2382.654277;0.09
4198;2382.086708;0.07
4198;2382.086708;0.04
4199;2381.519409;0.01
4199;2381.519409;-0.02
4200;2380.952381;-0.05
4200;2380.952381;-0.07
4200;2380.952381;-0.08
4201;2380.385622;-0.09
4201;2380.385622;-0.1
4202;2379.819134;-0.1
4202;2379.819134;-0.09
4203;2379.252915;-0.08
4203;2379.252915;-0.06
4203;2379.252915;-0.04
4204;2378.686965;-0.01
4204;2378.686965;0.02
4205;2378.121284;0.04
4205;2378.121284;0.05
4205;2378.121284;0.05
4206;2377.555873;0.05
4206;2377.555873;0.03
4207;2376.99073;0.02
4207;2376.99073;-0.01
4208;2376.425856;-0.03
4208;2376.425856;-0.06
4208;2376.425856;-0.09
4209;2375.86125;-0.11
4209;2375.86125;-0.13
4210;2375.296912;-0.13
4210;2375.296912;-0.12
4211;2374.732843;-0.1
4211;2374.732843;-0.07
4211;2374.732843;-0.05
4212;2374.169041;-0.03
4212;2374.169041;-0.01
4213;2373.605507;0
4213;2373.605507;0.01
4214;2373.04224;0.01
4214;2373.04224;0.03
4214;2373.04224;0.04
4215;2372.479241;0.05
4215;2372.479241;0.06
4216;2371.916509;0.06
4216;2371.916509;0.05
4217;2371.354043;0.04
4217;2371.354043;0.02
4217;2371.354043;-0.01
4218;2370.791844;-0.03
4218;2370.791844;-0.05
4219;2370.229912;-0.07
4219;2370.229912;-0.08
4220;2369.668246;-0.09
4220;2369.668246;-0.08
4220;2369.668246;-0.08
4221;2369.106847;-0.06
4221;2369.106847;-0.05
4222;2368.545713;-0.03
4222;2368.545713;-0.02
4223;2367.984845;-0.01
4223;2367.984845;-0.01
4223;2367.984845;-0.02
4224;2367.424242;-0.02
4224;2367.424242;-0.04
4225;2366.863905;-0.05
4225;2366.863905;-0.07
4226;2366.303833;-0.08
4226;2366.303833;-0.09
4226;2366.303833;-0.1
4227;2365.744026;-0.09
4227;2365.744026;-0.08
4228;2365.184484;-0.07
4228;2365.184484;-0.06
4229;2364.625207;-0.05
4229;2364.625207;-0.05
4230;2364.066194;-0.05
4230;2364.066194;-0.06
4230;2364.066194;-0.06
4231;2363.507445;-0.05
4231;2363.507445;-0.03
4232;2362.94896;-0.01
4232;2362.94896;0.01
4233;2362.390739;0.03
4233;2362.390739;0.03
4233;2362.390739;0.03
4234;2361.832782;0.02
4234;2361.832782;0.01
4235;2361.275089;0
4235;2361.275089;-0.01
4236;2360.717658;-0.01
4236;2360.717658;-0.01
4236;2360.717658;-0.01
4237;2360.160491;0
4237;2360.160491;0.02
4238;2359.603587;0.05
4238;2359.603587;0.08
4239;2359.046945;0.11
4239;2359.046945;0.13
4239;2359.046945;0.15
4240;2358.490566;0.15
4240;2358.490566;0.14
4241;2357.934449;0.12
4241;2357.934449;0.09
4242;2357.378595;0.07
4242;2357.378595;0.05
4242;2357.378595;0.04
4243;2356.823003;0.04
4243;2356.823003;0.04
4244;2356.267672;0.04
4244;2356.267672;0.04
4245;2355.712603;0.03
4245;2355.712603;0.03
4246;2355.157796;0.02
4246;2355.157796;0.02
4246;2355.157796;0.02
4247;2354.603249;0.02
4247;2354.603249;0.02
4248;2354.048964;0.02
4248;2354.048964;0.02
4249;2353.49494;0.02
4249;2353.49494;0.01
4249;2353.49494;0
4250;2352.941176;-0.01
4250;2352.941176;-0.02
4251;2352.387673;-0.03
4251;2352.387673;-0.04
4252;2351.834431;-0.04
4252;2351.834431;-0.05
4252;2351.834431;-0.05
4253;2351.281448;-0.05
4253;2351.281448;-0.05
4254;2350.728726;-0.06
4254;2350.728726;-0.08
4255;2350.176263;-0.1
4255;2350.176263;-0.12
4256;2349.62406;-0.15
4256;2349.62406;-0.18
4256;2349.62406;-0.21
4257;2349.072117;-0.23
4257;2349.072117;-0.25
4258;2348.520432;-0.25
4258;2348.520432;-0.25
4259;2347.969007;-0.23
4259;2347.969007;-0.21
4259;2347.969007;-0.18
4260;2347.41784;-0.14
4260;2347.41784;-0.11
4261;2346.866933;-0.07
4261;2346.866933;-0.04
4262;2346.316283;-0.01
4262;2346.316283;0.01
4263;2345.765893;0.03
4263;2345.765893;0.03
4263;2345.765893;0.03
4264;2345.21576;0.02
4264;2345.21576;0
4265;2344.665885;-0.02
4265;2344.665885;-0.03
4266;2344.116268;-0.05
4266;2344.116268;-0.05
4266;2344.116268;-0.05
4267;2343.566909;-0.05
4267;2343.566909;-0.05
4268;2343.017807;-0.05
4268;2343.017807;-0.05
4269;2342.468962;-0.04
4269;2342.468962;-0.04
4270;2341.920375;-0.03
4270;2341.920375;-0.02
4270;2341.920375;0
4271;2341.372044;0.02
4271;2341.372044;0.03
4272;2340.82397;0.04
4272;2340.82397;0.05
4273;2340.276153;0.05
4273;2340.276153;0.04
4274;2339.728591;0.02
4274;2339.728591;0
4274;2339.728591;-0.02
4275;2339.181287;-0.04
4275;2339.181287;-0.06
4276;2338.634238;-0.07
4276;2338.634238;-0.07
4277;2338.087444;-0.06
4277;2338.087444;-0.05
4277;2338.087444;-0.03
4278;2337.540907;-0.02
4278;2337.540907;-0.01
4279;2336.994625;0
4279;2336.994625;-0.01
4280;2336.448598;-0.01
4280;2336.448598;-0.02
4281;2335.902826;-0.02
4281;2335.902826;-0.03
4281;2335.902826;-0.03
4282;2335.35731;-0.04
4282;2335.35731;-0.04
4283;2334.812048;-0.05
4283;2334.812048;-0.06
4284;2334.26704;-0.06
4284;2334.26704;-0.06
4285;2333.722287;-0.05
4285;2333.722287;-0.04
4285;2333.722287;-0.03
4286;2333.177788;-0.02
4286;2333.177788;-0.02
4287;2332.633543;-0.02
4287;2332.633543;-0.03
4288;2332.089552;-0.04
4288;2332.089552;-0.05
4289;2331.545815;-0.06
4289;2331.545815;-0.06
4289;2331.545815;-0.07
4290;2331.002331;-0.08
4290;2331.002331;-0.09
4291;2330.4591;-0.1
4291;2330.4591;-0.1
4292;2329.916123;-0.11
4292;2329.916123;-0.12
4293;2329.373399;-0.13
4293;2329.373399;-0.14
4293;2329.373399;-0.15
4294;2328.830927;-0.16
4294;2328.830927;-0.16
4295;2328.288708;-0.15
4295;2328.288708;-0.12
4296;2327.746741;-0.1
4296;2327.746741;-0.07
4297;2327.205027;-0.04
4297;2327.205027;-0.02
4297;2327.205027;-0.01
4298;2326.663564;0
4298;2326.663564;0.01
4299;2326.122354;0.02
4299;2326.122354;0.04
4300;2325.581395;0.06
4300;2325.581395;0.09
4301;2325.040688;0.11
4301;2325.040688;0.12
4301;2325.040688;0.12
4302;2324.500232;0.11
4302;2324.500232;0.09
4303;2323.960028;0.06
4303;2323.960028;0.03
4304;2323.420074;0.01
4304;2323.420074;-0.01
4305;2322.880372;-0.03
4305;2322.880372;-0.04
4305;2322.880372;-0.05
4306;2322.34092;-0.06
4306;2322.34092;-0.07
4307;2321.801718;-0.08
4307;2321.801718;-0.08
4308;2321.262767;-0.08
4308;2321.262767;-0.07
4309;2320.724066;-0.06
4309;2320.724066;-0.04
4309;2320.724066;-0.03
4310;2320.185615;-0.02
4310;2320.185615;-0.01
4311;2319.647414;0
4311;2319.647414;0.01
4312;2319.109462;0.02
4312;2319.109462;0.02
4313;2318.57176;0.03
4313;2318.57176;0.03
4314;2318.034307;0.03
4314;2318.034307;0.03
4314;2318.034307;0.04
4315;2317.497103;0.04
4315;2317.497103;0.05
4316;2316.960148;0.05
4316;2316.960148;0.06
4317;2316.423442;0.05
4317;2316.423442;0.04
4318;2315.886985;0.03
4318;2315.886985;0.01
4318;2315.886985;0
4319;2315.350776;0
4319;2315.350776;0
4320;2314.814815;0.01
4320;2314.814815;0.02
4321;2314.279102;0.03
4321;2314.279102;0.04
4322;2313.743637;0.05
4322;2313.743637;0.06
4323;2313.20842;0.06
4323;2313.20842;0.07
4323;2313.20842;0.08
4324;2312.673451;0.08
4324;2312.673451;0.09
4325;2312.138728;0.09
4325;2312.138728;0.09
4326;2311.604253;0.09
4326;2311.604253;0.08
4327;2311.070025;0.08
4327;2311.070025;0.08
4327;2311.070025;0.07
4328;2310.536044;0.06
4328;2310.536044;0.04
4329;2310.00231;0.02
4329;2310.00231;0.01
4330;2309.468822;-0.01
4330;2309.468822;-0.02
4331;2308.935581;-0.03
4331;2308.935581;-0.04
4332;2308.402585;-0.04
4332;2308.402585;-0.04
4332;2308.402585;-0.04
4333;2307.869836;-0.05
4333;2307.869836;-0.04
4334;2307.337333;-0.04
4334;2307.337333;-0.03
4335;2306.805075;0
4335;2306.805075;0.02
4336;2306.273063;0.05
4336;2306.273063;0.07
4337;2305.741296;0.09
4337;2305.741296;0.1
4337;2305.741296;0.1
4338;2305.209774;0.1
4338;2305.209774;0.09
4339;2304.678497;0.09
4339;2304.678497;0.08
4340;2304.147465;0.07
4340;2304.147465;0.06
4341;2303.616678;0.05
4341;2303.616678;0.04
4342;2303.086135;0.04
4342;2303.086135;0.05
4342;2303.086135;0.06
4343;2302.555837;0.07
4343;2302.555837;0.08
4344;2302.025783;0.09
4344;2302.025783;0.1
4345;2301.495972;0.11
4345;2301.495972;0.1
4346;2300.966406;0.09
4346;2300.966406;0.08
4347;2300.437083;0.07
4347;2300.437083;0.07
4347;2300.437083;0.06
4348;2299.908004;0.07
4348;2299.908004;0.08
4349;2299.379168;0.08
4349;2299.379168;0.08
4350;2298.850575;0.07
4350;2298.850575;0.06
4351;2298.322225;0.04
4351;2298.322225;0.01
4352;2297.794118;-0.01
4352;2297.794118;-0.03
4352;2297.794118;-0.05
4353;2297.266253;-0.06
4353;2297.266253;-0.06
4354;2296.738631;-0.06
4354;2296.738631;-0.06
4355;2296.211251;-0.06
4355;2296.211251;-0.05
4356;2295.684114;-0.05
4356;2295.684114;-0.05
4357;2295.157218;-0.05
4357;2295.157218;-0.04
4357;2295.157218;-0.04
4358;2294.630564;-0.03
4358;2294.630564;-0.01
4359;2294.104152;0
4359;2294.104152;0.03
4360;2293.577982;0.05
4360;2293.577982;0.08
4361;2293.052052;0.09
4361;2293.052052;0.1
4362;2292.526364;0.1
4362;2292.526364;0.09
4363;2292.000917;0.07
4363;2292.000917;0.04
4363;2292.000917;0.02
4364;2291.47571;0
4364;2291.47571;-0.02
4365;2290.950745;-0.03
4365;2290.950745;-0.05
4366;2290.426019;-0.06
4366;2290.426019;-0.07
4367;2289.901534;-0.08
4367;2289.901534;-0.09
4368;2289.377289;-0.09
4368;2289.377289;-0.09
4368;2289.377289;-0.08
4369;2288.853285;-0.07
4369;2288.853285;-0.05
4370;2288.329519;-0.02
4370;2288.329519;0.01
4371;2287.805994;0.04
4371;2287.805994;0.07
4372;2287.282708;0.1
4372;2287.282708;0.13
4373;2286.759662;0.15
4373;2286.759662;0.17
4374;2286.236854;0.17
4374;2286.236854;0.17
4374;2286.236854;0.16
4375;2285.714286;0.15
4375;2285.714286;0.13
4376;2285.191956;0.1
4376;2285.191956;0.08
4377;2284.669865;0.05
4377;2284.669865;0.02
4378;2284.148013;0
4378;2284.148013;-0.03
4379;2283.626399;-0.05
4379;2283.626399;-0.06
4380;2283.105023;-0.07
4380;2283.105023;-0.06
4380;2283.105023;-0.06
4381;2282.583885;-0.05
4381;2282.583885;-0.03
4382;2282.062985;-0.02
4382;2282.062985;-0.01
4383;2281.542323;0
4383;2281.542323;0
4384;2281.021898;0
4384;2281.021898;-0.01
4385;2280.50171;-0.02
4385;2280.50171;-0.04
4386;2279.98176;-0.05
4386;2279.98176;-0.05
4386;2279.98176;-0.04
4387;2279.462047;-0.02
4387;2279.462047;0.01
4388;2278.942571;0.04
4388;2278.942571;0.08
4389;2278.423331;0.11
4389;2278.423331;0.13
4390;2277.904328;0.14
4390;2277.904328;0.13
4391;2277.385561;0.12
4391;2277.385561;0.1
4392;2276.867031;0.07
4392;2276.867031;0.05
4393;2276.348737;0.03
4393;2276.348737;0.02
4393;2276.348737;0.01
4394;2275.830678;0.02
4394;2275.830678;0.02
4395;2275.312856;0.03
4395;2275.312856;0.04
4396;2274.795268;0.05
4396;2274.795268;0.05
4397;2274.277917;0.05
4397;2274.277917;0.05
4398;2273.7608;0.05
4398;2273.7608;0.05
4399;2273.243919;0.05
4399;2273.243919;0.05
4400;2272.727273;0.05
4400;2272.727273;0.04
4400;2272.727273;0.02
4401;2272.210861;0
4401;2272.210861;-0.03
4402;2271.694684;-0.06
4402;2271.694684;-0.08
4403;2271.178742;-0.09
4403;2271.178742;-0.09
4404;2270.663034;-0.08
4404;2270.663034;-0.07
4405;2270.14756;-0.05
4405;2270.14756;-0.04
4406;2269.63232;-0.04
4406;2269.63232;-0.05
4407;2269.117313;-0.06
4407;2269.117313;-0.08
4407;2269.117313;-0.09
4408;2268.602541;-0.1
4408;2268.602541;-0.1
4409;2268.088002;-0.09
4409;2268.088002;-0.07
4410;2267.573696;-0.05
4410;2267.573696;-0.03
4411;2267.059624;-0.01
4411;2267.059624;0.01
4412;2266.545784;0.02
4412;2266.545784;0.04
4413;2266.032178;0.05
4413;2266.032178;0.06
4414;2265.518804;0.08
4414;2265.518804;0.08
4414;2265.518804;0.09
4415;2265.005663;0.08
4415;2265.005663;0.07
4416;2264.492754;0.04
4416;2264.492754;0.02
4417;2263.980077;0
4417;2263.980077;-0.02
4418;2263.467632;-0.03
4418;2263.467632;-0.03
4419;2262.95542;-0.03
4419;2262.95542;-0.02
4420;2262.443439;-0.01
4420;2262.443439;-0.01
4421;2261.93169;0
4421;2261.93169;0
4422;2261.420172;0
4422;2261.420172;0
4422;2261.420172;0.01
4423;2260.908885;0.02
4423;2260.908885;0.03
4424;2260.39783;0.05
4424;2260.39783;0.06
4425;2259.887006;0.07
4425;2259.887006;0.07
4426;2259.376412;0.07
4426;2259.376412;0.06
4427;2258.866049;0.05
4427;2258.866049;0.03
4428;2258.355917;0.01
4428;2258.355917;-0.01
4429;2257.846015;-0.02
4429;2257.846015;-0.02
4430;2257.336343;-0.01
4430;2257.336343;0.01
4431;2256.826901;0.03
4431;2256.826901;0.06
4431;2256.826901;0.07
4432;2256.31769;0.08
4432;2256.31769;0.08
4433;2255.808707;0.08
4433;2255.808707;0.06
4434;2255.299955;0.05
4434;2255.299955;0.03
4435;2254.791432;0.01
4435;2254.791432;-0.01
4436;2254.283138;-0.03
4436;2254.283138;-0.05
4437;2253.775073;-0.07
4437;2253.775073;-0.08
4438;2253.267237;-0.09
4438;2253.267237;-0.1
4439;2252.759631;-0.1
4439;2252.759631;-0.09
4440;2252.252252;-0.08
4440;2252.252252;-0.07
4440;2252.252252;-0.05
4441;2251.745102;-0.04
4441;2251.745102;-0.02
4442;2251.238181;-0.02
4442;2251.238181;-0.02
4443;2250.731488;-0.02
4443;2250.731488;-0.03
4444;2250.225023;-0.04
4444;2250.225023;-0.05
4445;2249.718785;-0.05
4445;2249.718785;-0.04
4446;2249.212776;-0.03
4446;2249.212776;-0.01
4447;2248.706993;0
4447;2248.706993;0.01
4448;2248.201439;0.02
4448;2248.201439;0.02
4449;2247.696111;0.03
4449;2247.696111;0.03
4450;2247.191011;0.03
4450;2247.191011;0.03
4450;2247.191011;0.03
4451;2246.686138;0.02
4451;2246.686138;0.01
4452;2246.181491;-0.01
4452;2246.181491;-0.01
4453;2245.677072;0
4453;2245.677072;0.01
4454;2245.172878;0.03
4454;2245.172878;0.06
4455;2244.668911;0.08
4455;2244.668911;0.1
4456;2244.165171;0.12
4456;2244.165171;0.13
4457;2243.661656;0.13
4457;2243.661656;0.13
4458;2243.158367;0.13
4458;2243.158367;0.13
4459;2242.655304;0.12
4459;2242.655304;0.1
4460;2242.152466;0.08
4460;2242.152466;0.06
4461;2241.649854;0.04
4461;2241.649854;0.02
4462;2241.147468;0
4462;2241.147468;-0.01
4462;2241.147468;-0.02
4463;2240.645306;-0.03
4463;2240.645306;-0.05
4464;2240.143369;-0.06
4464;2240.143369;-0.06
4465;2239.641657;-0.06
4465;2239.641657;-0.05
4466;2239.14017;-0.04
4466;2239.14017;-0.03
4467;2238.638908;-0.02
4467;2238.638908;-0.02
4468;2238.137869;-0.03
4468;2238.137869;-0.05
4469;2237.637055;-0.06
4469;2237.637055;-0.07
4470;2237.136465;-0.08
4470;2237.136465;-0.08
4471;2236.636099;-0.08
4471;2236.636099;-0.07
4472;2236.135957;-0.06
4472;2236.135957;-0.06
4473;2235.636038;-0.04
4473;2235.636038;-0.03
4474;2235.136343;-0.01
4474;2235.136343;0.01
4474;2235.136343;0.04
4475;2234.636872;0.06
4475;2234.636872;0.07
4476;2234.137623;0.08
4476;2234.137623;0.07
4477;2233.638597;0.06
4477;2233.638597;0.05
4478;2233.139795;0.04
4478;2233.139795;0.03
4479;2232.641215;0.02
4479;2232.641215;0.03
4480;2232.142857;0.04
4480;2232.142857;0.06
4481;2231.644722;0.07
4481;2231.644722;0.08
4482;2231.146809;0.08
4482;2231.146809;0.07
4483;2230.649119;0.05
4483;2230.649119;0.03
4484;2230.15165;0.02
4484;2230.15165;0.01
4485;2229.654404;0.01
4485;2229.654404;0.01
4486;2229.157379;0.02
4486;2229.157379;0.03
4487;2228.660575;0.03
4487;2228.660575;0.02
4488;2228.163993;0.02
4488;2228.163993;0.01
4489;2227.667632;0.01
4489;2227.667632;0.01
4490;2227.171492;0.01
4490;2227.171492;0.02
4490;2227.171492;0.03
4491;2226.675573;0.04
4491;2226.675573;0.05
4492;2226.179875;0.06
4492;2226.179875;0.07
4493;2225.684398;0.08
4493;2225.684398;0.08
4494;2225.189141;0.08
4494;2225.189141;0.07
4495;2224.694105;0.06
4495;2224.694105;0.03
4496;2224.199288;0
4496;2224.199288;-0.04
4497;2223.704692;-0.07
4497;2223.704692;-0.09
4498;2223.210316;-0.11
4498;2223.210316;-0.12
4499;2222.716159;-0.12
4499;2222.716159;-0.1
4500;2222.222222;-0.08
4500;2222.222222;-0.05
4501;2221.728505;-0.01
4501;2221.728505;0.02
4502;2221.235007;0.05
4502;2221.235007;0.07
4503;2220.741728;0.09
4503;2220.741728;0.1
4504;2220.248668;0.1
4504;2220.248668;0.1
4505;2219.755827;0.09
4505;2219.755827;0.09
4506;2219.263205;0.08
4506;2219.263205;0.07
4507;2218.770801;0.06
4507;2218.770801;0.04
4508;2218.278616;0.03
4508;2218.278616;0.01
4509;2217.786649;0.01
4509;2217.786649;0.01
4510;2217.2949;0.01
4510;2217.2949;0.02
4510;2217.2949;0.03
4511;2216.80337;0.04
4511;2216.80337;0.05
4512;2216.312057;0.05
4512;2216.312057;0.06
4513;2215.820962;0.06
4513;2215.820962;0.05
4514;2215.330084;0.04
4514;2215.330084;0.03
4515;2214.839424;0.02
4515;2214.839424;0.01
4516;2214.348981;0.01
4516;2214.348981;0.01
4517;2213.858756;0.02
4517;2213.858756;0.04
4518;2213.368747;0.06
4518;2213.368747;0.07
4519;2212.878956;0.08
4519;2212.878956;0.09
4520;2212.389381;0.09
4520;2212.389381;0.09
4521;2211.900022;0.08
4521;2211.900022;0.08
4522;2211.41088;0.08
4522;2211.41088;0.07
4523;2210.921954;0.07
4523;2210.921954;0.06
4524;2210.433245;0.05
4524;2210.433245;0.04
4525;2209.944751;0.03
4525;2209.944751;0.03
4526;2209.456474;0.03
4526;2209.456474;0.03
4527;2208.968412;0.04
4527;2208.968412;0.05
4528;2208.480565;0.06
4528;2208.480565;0.07
4529;2207.992934;0.07
4529;2207.992934;0.06
4530;2207.505519;0.05
4530;2207.505519;0.04
4531;2207.018318;0.03
4531;2207.018318;0.02
4532;2206.531333;0.01
4532;2206.531333;0.01
4533;2206.044562;0.01
4533;2206.044562;0.02
4534;2205.558006;0.03
4534;2205.558006;0.03
4535;2205.071665;0.04
4535;2205.071665;0.05
4536;2204.585538;0.06
4536;2204.585538;0.07
4537;2204.099625;0.08
4537;2204.099625;0.08
4538;2203.613927;0.08
4538;2203.613927;0.07
4539;2203.128442;0.06
4539;2203.128442;0.05
4540;2202.643172;0.04
4540;2202.643172;0.04
4541;2202.158115;0.03
4541;2202.158115;0.03
4542;2201.673272;0.03
4542;2201.673272;0.02
4543;2201.188642;0.02
4543;2201.188642;0
4544;2200.704225;-0.01
4544;2200.704225;-0.02
4545;2200.220022;-0.03
4545;2200.220022;-0.03
4546;2199.736032;-0.03
4546;2199.736032;-0.03
4547;2199.252254;-0.01
4547;2199.252254;0.01
4548;2198.76869;0.03
4548;2198.76869;0.06
4549;2198.285337;0.08
4549;2198.285337;0.1
4550;2197.802198;0.1
4550;2197.802198;0.09
4551;2197.31927;0.07
4551;2197.31927;0.05
4552;2196.836555;0.03
4552;2196.836555;0.01
4553;2196.354052;-0.01
4553;2196.354052;-0.01
4554;2195.871761;0
4554;2195.871761;0.01
4555;2195.389682;0.02
4555;2195.389682;0.03
4556;2194.907814;0.03
4556;2194.907814;0.03
4557;2194.426158;0.02
4557;2194.426158;-0.01
4558;2193.944713;-0.03
4558;2193.944713;-0.06
4559;2193.463479;-0.08
4559;2193.463479;-0.09
4560;2192.982456;-0.09
4560;2192.982456;-0.07
4561;2192.501644;-0.05
4561;2192.501644;-0.03
4562;2192.021043;-0.01
4562;2192.021043;0
4563;2191.540653;0.01
4563;2191.540653;0.01
4564;2191.060473;0.01
4564;2191.060473;0.01
4565;2190.580504;0
4565;2190.580504;-0.01
4566;2190.100745;-0.01
4566;2190.100745;-0.02
4567;2189.621196;-0.02
4567;2189.621196;-0.02
4568;2189.141856;-0.02
4568;2189.141856;0
4569;2188.662727;0.02
4569;2188.662727;0.03
4570;2188.183807;0.05
4570;2188.183807;0.05
4571;2187.705097;0.05
4571;2187.705097;0.03
4572;2187.226597;0.02
4572;2187.226597;0.01
4573;2186.748305;0
4573;2186.748305;-0.01
4574;2186.270223;-0.02
4574;2186.270223;-0.04
4575;2185.79235;-0.05
4575;2185.79235;-0.06
4576;2185.314685;-0.08
4576;2185.314685;-0.08
4577;2184.83723;-0.08
4577;2184.83723;-0.07
4578;2184.359983;-0.06
4578;2184.359983;-0.04
4579;2183.882944;-0.02
4579;2183.882944;-0.01
4580;2183.406114;0
4580;2183.406114;0
4581;2182.929491;0
4581;2182.929491;0
4582;2182.453077;-0.01
4582;2182.453077;-0.01
4583;2181.976871;-0.01
4583;2181.976871;0
4584;2181.500873;0.01
4584;2181.500873;0.02
4585;2181.025082;0.04
4585;2181.025082;0.06
4586;2180.549498;0.08
4586;2180.549498;0.09
4587;2180.074123;0.09
4587;2180.074123;0.09
4588;2179.598954;0.09
4588;2179.598954;0.09
4589;2179.123992;0.09
4589;2179.123992;0.1
4590;2178.649237;0.11
4590;2178.649237;0.12
4591;2178.17469;0.14
4591;2178.17469;0.14
4592;2177.700348;0.15
4592;2177.700348;0.15
4593;2177.226214;0.15
4593;2177.226214;0.14
4594;2176.752286;0.13
4594;2176.752286;0.12
4595;2176.278564;0.11
4595;2176.278564;0.08
4596;2175.805048;0.06
4596;2175.805048;0.04
4597;2175.331738;0.02
4597;2175.331738;0
4598;2174.858634;0
4598;2174.858634;0.01
4599;2174.385736;0.02
4600;2173.913043;0.03
4600;2173.913043;0.04
4601;2173.440556;0.04
4601;2173.440556;0.03
4602;2172.968275;0.02
4602;2172.968275;0
4603;2172.496198;-0.01
4603;2172.496198;-0.03
4604;2172.024327;-0.04
4604;2172.024327;-0.04
4605;2171.55266;-0.04
4605;2171.55266;-0.03
4606;2171.081198;-0.02
4606;2171.081198;-0.01
4607;2170.609941;0
4607;2170.609941;0
4608;2170.138889;-0.01
4608;2170.138889;-0.02
4609;2169.668041;-0.05
4609;2169.668041;-0.08
4610;2169.197397;-0.11
4610;2169.197397;-0.12
4611;2168.726957;-0.13
4611;2168.726957;-0.13
4612;2168.256722;-0.12
4612;2168.256722;-0.1
4613;2167.78669;-0.07
4613;2167.78669;-0.03
4614;2167.316862;0.01
4614;2167.316862;0.05
4615;2166.847237;0.09
4615;2166.847237;0.11
4616;2166.377816;0.12
4616;2166.377816;0.12
4617;2165.908599;0.11
4617;2165.908599;0.08
4618;2165.439584;0.05
4618;2165.439584;0.01
4619;2164.970773;-0.02
4619;2164.970773;-0.04
4620;2164.502165;-0.06
4621;2164.033759;-0.06
4621;2164.033759;-0.06
4622;2163.565556;-0.04
4622;2163.565556;-0.03
4623;2163.097556;-0.01
4623;2163.097556;0
4624;2162.629758;0.02
4624;2162.629758;0.02
4625;2162.162162;0.03
4625;2162.162162;0.03
4626;2161.694769;0.03
4626;2161.694769;0.03
4627;2161.227577;0.03
4627;2161.227577;0.03
4628;2160.760588;0.03
4628;2160.760588;0.03
4629;2160.2938;0.03
4629;2160.2938;0.03
4630;2159.827214;0.02
4630;2159.827214;0.01
4631;2159.360829;0
4631;2159.360829;-0.01
4632;2158.894646;-0.04
4632;2158.894646;-0.07
4633;2158.428664;-0.09
4633;2158.428664;-0.12
4634;2157.962883;-0.13
4634;2157.962883;-0.12
4635;2157.497303;-0.1
4635;2157.497303;-0.07
4636;2157.031924;-0.03
4637;2156.566746;0
4637;2156.566746;0.03
4638;2156.101768;0.04
4638;2156.101768;0.05
4639;2155.636991;0.04
4639;2155.636991;0.04
4640;2155.172414;0.03
4640;2155.172414;0.03
4641;2154.708037;0.02
4641;2154.708037;0.02
4642;2154.24386;0.03
4642;2154.24386;0.02
4643;2153.779884;0.02
4643;2153.779884;0.01
4644;2153.316107;0
4644;2153.316107;-0.01
4645;2152.85253;-0.02
4645;2152.85253;-0.04
4646;2152.389152;-0.04
4646;2152.389152;-0.05
4647;2151.925974;-0.05
4647;2151.925974;-0.05
4648;2151.462995;-0.04
4648;2151.462995;-0.02
4649;2151.000215;0
4650;2150.537634;0.01
4650;2150.537634;0.02
4651;2150.075253;0.03
4651;2150.075253;0.02
4652;2149.61307;0.01
4652;2149.61307;0
4653;2149.151085;-0.01
4653;2149.151085;-0.03
4654;2148.6893;-0.03
4654;2148.6893;-0.03
4655;2148.227712;-0.03
4655;2148.227712;-0.03
4656;2147.766323;-0.03
4656;2147.766323;-0.03
4657;2147.305132;-0.03
4657;2147.305132;-0.04
4658;2146.844139;-0.05
4658;2146.844139;-0.05
4659;2146.383344;-0.05
4659;2146.383344;-0.04
4660;2145.922747;-0.02
4660;2145.922747;0.01
4661;2145.462347;0.04
4662;2145.002145;0.07
4662;2145.002145;0.09
4663;2144.54214;0.11
4663;2144.54214;0.12
4664;2144.082333;0.12
4664;2144.082333;0.12
4665;2143.622722;0.11
4665;2143.622722;0.1
4666;2143.163309;0.1
4666;2143.163309;0.09
4667;2142.704093;0.09
4667;2142.704093;0.1
4668;2142.245073;0.12
4668;2142.245073;0.13
4669;2141.78625;0.13
4669;2141.78625;0.13
4670;2141.327623;0.11
4670;2141.327623;0.09
4671;2140.869193;0.06
4672;2140.410959;0.04
4672;2140.410959;0.02
4673;2139.952921;0.01
4673;2139.952921;0.01
4674;2139.495079;0.01
4674;2139.495079;0
4675;2139.037433;0
4675;2139.037433;-0.01
4676;2138.579983;-0.02
4676;2138.579983;-0.03
4677;2138.122728;-0.02
4677;2138.122728;-0.01
4678;2137.665669;0.02
4678;2137.665669;0.05
4679;2137.208805;0.08
4679;2137.208805;0.11
4680;2136.752137;0.13
4680;2136.752137;0.13
4681;2136.295663;0.12
4682;2135.839385;0.11
4682;2135.839385;0.09
4683;2135.383301;0.07
4683;2135.383301;0.05
4684;2134.927412;0.03
4684;2134.927412;0.01
4685;2134.471718;-0.01
4685;2134.471718;-0.03
